Gene name	Pig gene name
DLGAP4	DLGAP4
CD22	CD22
	
	
RPL7AP23	
CYCSP19	
	
	
	
LATS2-AS1	
NFKBIE	NFKBIE
RNU4-9P	
RPS12P23	
IPPKP1	
SPATA12	
	
PRELID3BP10	
	
CENPJ	CENPJ
BOP1	BOP1
PARP12	PARP12
SPIN1	
SPIN1	
	
PRICKLE2-AS3	
	
TRDN	TRDN
ABHD5	ABHD5
	
	
	
MED21	MED21
	
AGGF1P4	
	
SECISBP2	SECISBP2
C5orf47	C5orf47
NUP93	NUP93
TLE1P1	
AP1M2P1	
FRMD8P1	
WDR20	WDR20
NONO	NONO
ACTG1P21	
AP1B1	AP1B1
LINC01362	
NKX2-5	NKX2-5
	
SMAP1	SMAP1
PKN2	PKN2
	
	
	
CERS5	CERS5
	
ADRA1B	ADRA1B
	
	
RPL7P21	
GPATCH11P1	
RPL6P32	
	
	
CTDSPL	CTDSPL
LINC02227	
	
PTGER4	PTGER4
LZTS3	LZTS3
RPL36AP30	
POLR2L	
DAAM1	DAAM1
PODXL	
ARHGEF37	ARHGEF37
C15orf61	C15orf61
TMEM74B	TMEM74B
	
PPCDC	PPCDC
PTPRA	PTPRA
CHID1	CHID1
NLN	NLN
MRPL40	MRPL40
SLC52A2	
PRODH	
	
RPL5P19	
RPS4XP9	
NAT1	
NAT1	
ELOVL4	ELOVL4
ADAMTSL2	ADAMTSL2
MTCO3P41	
NPM1P43	
	
	
	
	
	
SLC25A15P3	
DNM1P33	
RPL34P27	
	
ELOBP1	
EEF1A1P36	
HCN4	HCN4
RNU6-78P	
VGLL2	VGLL2
DYNC2I1	DYNC2I1
	
RN7SL741P	
RNY1P3	
SHISA2	SHISA2
LINC00415	
	
	
RXFP2	RXFP2
	
	
NATP	
BRD7P3	
DAB1-AS1	
SLC25A5P7	
	
	
	
	
	
EDC3	EDC3
	
REV3L	REV3L
	
SLC45A4	SLC45A4
SFMBT1	SFMBT1
ARL2BPP6	
	
LTC4S	LTC4S
MTCO1P21	
	
CCDC198	CCDC198
	
	
LINC01364	
	
	
	
MIR4422HG	
ABCD3	ABCD3
MKRN1	MKRN1
	
ANKRD49P1	
	
	
FRY	FRY
DLX2	DLX2
THAP2	THAP2
	
LINC01944	
	
	
	
	
RNU6-946P	U6
	
RNU6-490P	
DRD1	DRD1
MASTL	MASTL
	
	
	
	
	
	
	
RPL7AP9	
PSMD14P1	
	
ARPP19P1	
	
	
	
	
	
SLC38A2-AS1	
LINC01300	
RPL32P22	
PPIAP71	
IFNA10	
IFNA10	
IFNA10	IFN-ALPHA-17
IFNA10	IFN-ALPHA-13
IFNA10	IFN-ALPHA-10
IFNA10	IFN-ALPHA-9
IFNA10	
IFNA10	IFN-ALPHA-1
IFNA10	
IFNA10	IFN-ALPHA-4
IFNA10	
IFNA10	
IFNA10	IFNA1
CSNKA2IP	
MTND4P28	
	
	
RPL6P6	
LINC01243	
LINC01933	
	
	
	
GPR20	GPR20
MTATP6P7	
SLC16A7	SLC16A7
RNF14P1	
COL27A1	COL27A1
SMC4P1	
TP53TG3GP	
	
	
	
	
CDH8	CDH8
	
PROS2P	
	
	
CCT6B	CCT6B
	
HNRNPA1P38	
RN7SL798P	
	
RN7SL323P	
SYNPO	SYNPO
MAPKAPK3	MAPKAPK3
	
SNORD54	SNORD54
CERNA3	
	
NPM1P21	
	
MOS	MOS
RPS6P2	
	
PLAG1	PLAG1
UBE2E3	UBE2E3
CTDSPL2-DT	
SIL1	SIL1
MAP2K5	MAP2K5
CHCHD7	
RAD21L1	
RNU2-24P	U2
RNU7-12P	
	
LRRC37A6P	
PPIAP93	
RPL7AP8	
	
	
KLRG2	KLRG2
RPAP2P1	
	
ANKRD26	
TNNI3	TNNI3
MROH7-TTC4	
	
	
	
	
IGLL3P	
GNAI1	GNAI1
	
GPHN	GPHN
	
	
	
IGLVIVOR22-1	
MIR6817	
	
APOBEC3D	
RPL10AP6	
VGLL3	VGLL3
	
KRT127P	
	
VENTXP3	
	
	
RPL10P13	
PEX26	PEX26
	
	
ZNF831	ZNF831
RBMS2	RBMS2
RNU6-1274P	
RPL13AP5	
MIR607	
HMGN2P35	
SLIT1	SLIT1
GBE1	GBE1
CBFA2T2	CBFA2T2
	
NDRG1	NDRG1
	
EEF1GP2	
CNOT6	CNOT6
ALG14	ALG14
ZZZ3	ZZZ3
	
	
TLK2P1	
VN1R70P	
	
SHCBP1	SHCBP1
RHBDL3	RHBDL3
	
DKKL1	DKKL1
RPL17P17	
CFAP20DC-DT	
	
GJA1	GJA1
SERPIND1	SERPIND1
MTCO2P6	
HNRNPA3P8	
HMGB1P38	
	
	
	
KCNJ5	KCNJ5
DELEC1	
DOCK3	DOCK3
STX7	STX7
RPL35	RPL35
	
	
	
IL17B	IL17B
RNU6-876P	U6
DNAAF3-AS1	
Y_RNA	
	
	
SNAP29	SNAP29
	
NPAT	NPAT
VN1R81P	
COQ7	COQ7
SYT5	SYT5
	
	
	
LINC01934	
STK33P1	
NUTF2P3	
RBMXP2	
	
	
LINC01239	
GABRP	GABRP
BRD3	BRD3
	
CRKL	CRKL
	
KIAA2012-AS1	
RPL35AP18	
MTFR2	MTFR2
	
	
NEMP2-DT	
	
	
	
	
YIPF1	YIPF1
LY75	LY75
EEF1DP3	
	
Metazoa_SRP	
FRY-AS1	
PDS5B	PDS5B
PRPSAP2	PRPSAP2
THAP7	THAP7
ATP5PDP4	
	
MRPL40P1	
	
	
SMARCD1	SMARCD1
	
	
GIMAP4	GIMAP4
	
GXYLT2	GXYLT2
TMEFF1	TMEFF1
	
LINC02534	
RPL7AP35	
	
	
KRT18P22	
ENPP4	ENPP4
Y_RNA	
	
	
	
	
C11orf65	C11orf65
	
	
RNF133	
MIR649	
TUBA3GP	
	
HNRNPCP9	
	
	
	
	
	
KATNBL1P2	
LINC02476	
TCF20	TCF20
MTATP6P9	
NUS1	NUS1
	
LINC02358	
PRICKLE2-AS1	
	
PPP1R37	PPP1R37
ICE2P2	
LINC02562	
KLHDC10	KLHDC10
	
GSG1L	GSG1L
ID2B	
GLRA3	GLRA3
LDLRAD1	LDLRAD1
	
	
	
	
FBXL2	FBXL2
	
TMEM245	TMEM245
MRPS15P1	
CNOT6LP1	
SENP6	SENP6
	
HNRNPA3P11	
	
	
EIF5A2P1	
ADAMTS7	ADAMTS7
TRBV6-2	
LINC01287	
	
	
	
	
PTPRH	PTPRH
	
	
MTCO1P20	
ADSS1	ADSS1
MTCO2P20	
MTATP6P20	
MTCO3P20	
MTCYBP34	
MTND1P10	
APOL4	
	
	
	
JADRR	
LINC02462	
	
ACTL10	ACTL10
MTND5P30	
TPM3P2	
	
PIGPP3	
	
	
	
ITPRID2-DT	
	
LINC01566	
	
	
RNY1P4	
RNF14	RNF14
	
OR7E28P	
TARS2P1	
LINC00423	
KLF4	KLF4
	
SNHG31	
	
Metazoa_SRP	
GNAS	
OR10D4P	
	
FBXO8	FBXO8
	
LINC00919	
ZBED9P1	
PHB1P13	
	
LINC00445	
CRYAB	CRYAB
GJB4	GJB4
	
FAM133DP	
	
	
RNY4P30	
STRIP2	STRIP2
UBA52P8	
CTAGE10P	
C1QL2	C1QL2
RNY4P9	
SPRYD7	SPRYD7
	
ZC3H7A	ZC3H7A
	
PECR	PECR
TMEM125	TMEM125
SLIT1-AS1	
NET1	NET1
	
	
DAOA-AS1	
DMRTA2	DMRTA2
PRRX2	PRRX2
	
	
	
UTP14C	
	
	
CTDSP2	CTDSP2
HSP90AB4P	
	
PAK6-AS1	
NEK3	NEK3
	
	
	
	
ISCA1	ISCA1
	
HIVEP3	
PSMA4	PSMA4
	
PPIAP68	
METTL17	METTL17
	
	
	
	
	
	
ELF2P4	
CECR2	CECR2
	
	
TM2D1	TM2D1
SPOPL-DT	
LINC01782	
	
EML2-AS1	
DLX6	DLX6
FOXE1	FOXE1
ATP23	ATP23
GTF2A1L	GTF2A1L
CHCHD2P3	
MED27	MED27
	
MAN1A2P1	
VN1R87P	
	
POP4	POP4
	
	
	
	
SNHG27	
	
GNGT1	GNGT1
CALML5	CALML5
LINC02174	
LINC02431	
HSPB2	
CALML3-AS1	
PPP1R12A	PPP1R12A
HSPB2-C11orf52	
CALML3	
STK31	
STK31	
C11orf52	C11orf52
HMGB1P45	
	
	
CLCP1	
NEURL1B	NEURL1B
	
AIFM3	AIFM3
	
	
	
RN7SL445P	
ASB13	ASB13
ZSWIM5P3	
	
	
DIXDC1	
DIXDC1	
SCP2	
SH3RF1	SH3RF1
MMP2	MMP2
	
	
	
	
ZFYVE16	ZFYVE16
THSD1P1	
	
INTS6	INTS6
ARPC5L	
	
GDI2	GDI2
DCLK2	DCLK2
LINC01791	
LMX1B-DT	
RPS17P5	
SIM1-AS1	
CD2AP	CD2AP
PLIN2	PLIN2
FFAR3	
	
SLC25A42	SLC25A42
	
ZSWIM2	ZSWIM2
	
	
RPS4XP21	
	
ZNF807P	
TMEM86B	
LINC01826	
RPL5P8	
MTCO3P7	
	
	
NCKAP5-AS1	
RXRA	RXRA
	
ACADL	ACADL
RNU6-2	U6
MIR1302-11	
	
Metazoa_SRP	
RNU6-1076P	U6
RPEP2	
RN7SL121P	
MIR7850	
RNU6-993P	
	
Metazoa_SRP	
MIR1181	
RNU6-782P	
MIR1470	
Metazoa_SRP	
RN7SL146P	
FBXL4	FBXL4
RN7SL70P	
MIR640	
RNU6-1028P	U6
MIR1270	
RNA5SP469	
RNA5SP470	
RNU6-1179P	
RN7SL860P	
RNA5-8SP4	
RN7SL340P	
RNU6-967P	
FRMD4B	FRMD4B
RNA5SP471	
RNA5SP472	
RN7SL154P	
RN7SL491P	
Y_RNA	
RN7SL368P	
MIR6088	
MIR4324	
MIR7975	
	
MIR6804	
MIR6802	
MIR6803	
	
ACP7	ACP7
RNA5SP351	
	
	
PPIHP1	
RNU6-893P	
	
NRBF2P5	
	
NKAPD1	NKAPD1
RPL12P28	
LASTR	
R3HDM2P2	
UBE2J1	UBE2J1
CEP55	CEP55
SCHLAP1	
FAM124B	FAM124B
ARMC2	ARMC2
RNA5SP323	
FFAR4	FFAR4
LINC01241	
	
NCCRP1	NCCRP1
	
	
	
PBX3	PBX3
LINC01907	
IFNL3P1	
	
CASC16	
MSRB1P1	
IFNL4P1	
IFNL1	
PDE6C	PDE6C
CA1	CA1
ITPRID2	ITPRID2
	
	
SMARCA5	SMARCA5
CES5A	CES5A
	
	
GSC	GSC
TIMM8B	TIMM8B
DUSP14	DUSP14
RBBP4P5	
	
OR10G1P	
GMFG	GMFG
UBE2NP1	
TRAV1-1	
OR10G2	
OR10G2	
TRAV1-2	
ARL6IP1P1	
	
TRAV2	
FRA10AC1	FRA10AC1
	
LIG3	LIG3
TRAV3	
TRAV4	TRAV4
	
TRAV5	
FAF1-AS1	
	
MTND4P11	
SDHD	
RPL4P1	
OR4Q3	
OR4Q3	
BCL2L2	BCL2L2
BCAR3	BCAR3
	
HACE1	HACE1
	
BTNL3	
FTH1P23	
	
HMGN2P2	
INTS6-AS1	
TSHR	TSHR
	
	
SETP6	
CADPS	
	
LINC01484	
FKBP1AP2	
	
	
LGI1	LGI1
CPLX3	CPLX3
RPS4XP16	
RN7SL320P	
SNRPGP11	
	
MIR4703	
RNU6-65P	
MGAT4B	MGAT4B
RNY1P6	
	
RN7SL413P	
ATP5PBP1	
	
MTIF3	MTIF3
	
GOLGA6A	
TMEM131L	TMEM131L
TASL	TASL
LMF2	LMF2
	
CKS1BP6	
FTLP2	
HS6ST3	HS6ST3
GK-IT1	
	
CCDC70	CCDC70
GK-AS1	
	
TAB3-AS1	
TAB3-AS2	
PCYT1B	PCYT1B
GPR18	GPR18
POT1	POT1
MTUS2	MTUS2
IL18	IL18
	
	
	
ULK3	ULK3
MAPKAP1	MAPKAP1
RN7SL566P	
PAF1	PAF1
TNFSF13B	TNFSF13B
H2BP7	
PCYT1B-AS1	
	
POLA1	POLA1
NCAPH2	NCAPH2
	
MTCO3P21	
TBCAP2	
BARHL2	BARHL2
	
TEX12	TEX12
OAZ1P1	
DMAP1	DMAP1
HSPE1P16	
LDHAL6CP	
LINC02169	
BCO2	BCO2
	
UBL5P2	
	
	
ATP8A2P3	
	
WEE1P2	
ITGB7	ITGB7
	
	
PRUNEP1	
RNF6	RNF6
	
	
	
	
	
	
CLEC19A	
GRB7	GRB7
	
NCOA7-AS1	
	
LYPLA1P3	
TENT5A	TENT5A
	
	
C2orf69P2	
RAB11AP1	
	
RPSAP7	
CDNF	
CCL17	CCL17
BHLHB9P1	
RPL17P3	
	
PA2G4P5	
NMNAT1P1	
RAP1BP3	
	
	
	
MED29	
	
GTF2A1	GTF2A1
RPL23AP48	
SLC25A6P6	
	
	
BVES	BVES
LINC00922	
HSPA14	HSPA14
	
	
	
	
	
ZFP36	ZFP36
SFRP2	SFRP2
	
LINC02183	
THAP12P6	
	
MIR4530	
ATP8A2	ATP8A2
DNAAF8	DNAAF8
ADAM20P2	
	
PLEKHG2	PLEKHG2
EEF1A1P21	
	
LINC02512	
	
	
	
WDR45P1	
	
LINC02433	
TSPAN5	TSPAN5
	
SNORA79	SNORA79
BTF3L4P3	
DYNLL1P1	
UNGP3	
	
	
DYNLL1P2	
FAM229B	FAM229B
LINC02308	
RTL1	RTL1
Y_RNA	
EIF2S1	EIF2S1
SCARNA23	
	
EEF1B2P3	
	
SOX30	SOX30
ARX	ARX
C2orf69P3	
	
	
FAM184A	FAM184A
	
CNNM2	CNNM2
MOCS1P1	
	
	
PAFAH1B2P1	
	
RN7SL91P	
	
WASH6P	
CRAMP1	CRAMP1
LINC01920	
PPIAP67	
	
	
	
SFXN1	SFXN1
PLEK2	PLEK2
DNAH7	DNAH7
	
SMIM19	SMIM19
AHCYL1	AHCYL1
BMPR1B-DT	
	
	
RPS15AP29	
MARCKSL1P1	
	
ST13P13	
RPEL1	
MTATP6P30	
PPM1K	PPM1K
	
ARF4P1	
INA	INA
	
PDCL	PDCL
PCGF6	PCGF6
KCTD9P4	
SCO2	SCO2
MRPS36P4	
RPS12P21	
ZFX-AS1	
CHCHD4P2	
RPS26P58	
PTS	PTS
	
HSDL2	HSDL2
ARHGEF9	
	
TRPS1	TRPS1
	
RPS16	
	
	
MIR5694	
TYMP	
BATF	BATF
TMEM19	TMEM19
	
FLVCR2	FLVCR2
	
APOOP5	
ACACA	ACACA
SACS	SACS
GDE1	GDE1
SLIT3-AS1	
	
	
	
LINC01099	
PDE3A-AS1	
MTND1P24	
	
	
RNU11-3P	
CIBAR1P2	
	
ATP5MK	ATP5MK
ITGA5	ITGA5
	
RPS6P16	
FNIP2	FNIP2
VPS13A-AS1	
PLET1	
	
PRRX2-AS1	
	
RORB-AS1	
ROR2	ROR2
	
ST13P10	
RNU6-1025P	
	
MUC6	
SUPT5H	SUPT5H
RPL23AP45	
RPL36AP20	
	
	
RPL12P21	
C5orf52	C5orf52
	
KIF4B	
	
	
LINC02140	
	
	
CNN3	CNN3
LINC01942	
	
	
	
CHSY3	CHSY3
ERHP1	
CYP51A1P1	
MTPN	MTPN
RPS2P44	
NPY1R	NPY1R
CCL22	CCL22
KBTBD8	KBTBD8
LINC02688	
MUC2	MUC2
	
CAPNS2	
MCTP1-AS1	
	
C5orf46	C5orf46
LINC02165	
MIR1307	ssc-mir-1307
SLC35G1	SLC35G1
	
	
SSMEM1	SSMEM1
LINC02911	
GKAP1	GKAP1
	
NPAP1L	
	
VTI1BP1	
	
LINC02134	
PPP3CC	PPP3CC
	
	
	
LINC01470	
	
UBA3	UBA3
RPS27P27	
OOSP1P1	
	
TMA16	TMA16
	
PPIAP48	
	
	
UNGP1	
	
LONRF2P1	
	
	
CXADRP3	
	
	
LINC02141	
	
GRAMD4P7	
	
CSPG4	CSPG4
VAV3	
POTEC	
BMT2	BMT2
RPS15AP34	
DPP10	DPP10
	
	
RPS27AP16	
RNA5SP387	
	
	
	
PIPSL	
SOWAHA	SOWAHA
TTLL5	TTLL5
PLCE1-AS2	
ANKRD10-IT1	
DYNC1LI2	DYNC1LI2
	
PARP1P1	
LINC00368	
MRNIP-DT	
	
ARHGEF7-AS2	
ARHGEF7-IT1	
	
ARHGEF7-AS1	
	
	
	
TEX29	TEX29
	
LINC01507	
	
ACSS3	ACSS3
HDAC1P1	
GOLGA1	GOLGA1
RNU6-657P	
	
	
	
PPP1R2P6	
PLCE1-AS1	
SEPTIN8	SEPTIN8
	
TRBV7-2	
TRBV7-2	
	
	
	
	
LIPC	LIPC
	
	
COL26A1	
NOC3L	NOC3L
KCTD12	KCTD12
RPL36AP39	
	
MIR4298	
	
	
BTF3P11	
ACOD1	ACOD1
MIR7847	
LINC01150	
MRPL23	
RPL7P44	
DHX9P1	
CLN5	CLN5
	
TSEN2P1	
PDLIM5	PDLIM5
RNU6-1021P	
OR4K7P	
OR4K8P	
SNX19P3	
VN1R74P	
GTF2IP8	
RNU6-1210P	U6
	
MIR3156-2	
LINC01906	
FGF7P1	
	
LINC01443	
LINC01444	
	
	
	
	
	
	
ANKRD30B	
	
HSPE1P28	
TBC1D12	TBC1D12
	
PPP1R12A-AS1	
	
CAMSAP1	CAMSAP1
LINC01219	
FBXL3	FBXL3
	
	
MIR675	
KLHDC7B-DT	
	
OR4C50P	
KLHDC7B	
OR4C46	
OR4C46	
OR4C46	
OR4C46	
OR4C46	
OR4C46	
OR4C46	
OR4C46	
OR4C46	
OR4C46	
OR4C46	
OR4C46	
OR4C46	
OR4C46	
OR4C46	
OR4C46	
OR4C46	
OR4C46	
OR4C46	
OR4C46	
OR4C46	
OR4C46	
OR4C46	
OR4C46	
OR4C46	
OR4C46	
	
	
OR4C7P	
SYCE3	SYCE3
OR4R2P	
OR4A4P	
OR4A3P	
RACGAP1	RACGAP1
OR4A2P	
CPT1B	CPT1B
OR52L1	
	
KRT18P58	
ZNF619P1	
RNA5SP329	
OR56A7P	
ZNF212	ZNF212
OR52X1P	
	
OR56B4	
OR56B4	
LINC01556	
LINC02865	
MYCBP2-AS1	
OR56B3P	
OR52L2P	
FNTA	FNTA
OR52Z1P	
VTA1	VTA1
OR5AK1P	
OR5BQ1P	
RNU6ATAC12P	
	
	
MYCBP2-AS2	
RN7SL862P	
	
RNA5SP449	
	
PIGPP4	
	
	
	
ATP11AUN	
TXNDC2	
CTBP2P2	
	
	
	
	
ATP11A-AS1	
CASC22	
OR8B7P	
TUBB8	
	
	
OR8B6P	
MCF2L-AS1	
OR8B5P	
	
LINC01022	
	
OR8C1P	
RPL10P11	
SERPINE3	SERPINE3
OR8X1P	
LINC02577	
	
OR8A2P	
LINC01568	
	
OR8B10P	
VAPA	VAPA
OR8A3P	
	
	
	
	
OR8A1	
OR8A1	
OR8A1	
OR7E121P	
	
CCZ1P1	
PPATP1	
FCF1P10	
LINC02008	
TRBV9	TRBV9
NT5DC1	NT5DC1
OR8Q1P	
CHCHD2	CHCHD2
MIR1343	
CD44-AS1	
IL9RP2	
	
RNA5SP297	
	
RNA5SP298	
RN7SL754P	
	
STOML1	STOML1
SLC1A2-AS1	
ATP5MC1P8	
KCNMA1-AS1	
TP53TG3HP	
	
	
	
OR52Q1P	
TOX3	TOX3
OR56A5	
OR56A5	
OR56A5	
OR56A5	
PDZRN3	PDZRN3
GUCY1A2	GUCY1A2
KCNMA1-AS2	
	
	
COX6CP15	
RNA5SP321	
SKP1P1	
	
	
KCNMA1-AS3	
FSCN3	FSCN3
RPL21	
MBL2	MBL2
RNU1-124P	
	
HGSNAT	
HGSNAT	
PAICSP6	
TRBV8-1	
TMEM209	TMEM209
	
TPD52L1	TPD52L1
ABCC2	ABCC2
	
PIKFYVE	PIKFYVE
	
	
RNA5SP450	
EEF1A1P11	
ERG28	ERG28
LINC01361	
PIEZO2	PIEZO2
UTP4	UTP4
	
RPS20P5	
	
PAICSP2	
	
RPL36P14	
	
RORB	RORB
DPYD	DPYD
SLC37A2	SLC37A2
	
GPATCH2L	GPATCH2L
METTL21C	METTL21C
ERCC5	ERCC5
TLCD4	TLCD4
	
	
	
RPL21P41	
	
CPOX	CPOX
	
PTPN3	PTPN3
THAP5P1	
FAM3D-AS1	
	
	
	
FAM107A	
VN1R46P	
H3P2	
RCC2P3	
	
	
	
	
	
	
	
WEE2	WEE2
AFG3L2P1	
POU3F1	POU3F1
	
	
TIMM50	TIMM50
POTEA	
LRRC8D	LRRC8D
	
EEF1B2P6	
	
TRPC6P3	
DNAJB6	DNAJB6
	
S1PR1	S1PR1
TLCD5	TLCD5
SHLD2P3	
RN7SL453P	
RHEBP2	
	
LINC00474	
	
	
NFU1P2	
FAM25C	
	
	
	
	
	
	
MELK	MELK
	
IFT43	IFT43
AP4E1	AP4E1
RNU6-104P	
CHKB-CPT1B	
	
	
ELAPOR1	ELAPOR1
U3	
Y_RNA	
RPL7P34	
PPDPFL	
LIPF	
ARHGEF9-IT1	
USP47	USP47
	
BTF3P8	
MIR1468	
ZCCHC18	
ZCCHC18	
MYOZ3-AS1	
SLC10A2	SLC10A2
CPEB4	CPEB4
	
PSMC1P6	
ZNF717	
PAGE5	
PAGE5	PAGE2B
CHKB	CHKB
IL17D	IL17D
PLEKHH1	PLEKHH1
DLGAP2	DLGAP2
	
	
GGACT	
WDR82P1	
	
	
	
TMEM151B	TMEM151B
PJA1	PJA1
EOGT	EOGT
SLITRK5	SLITRK5
DLL3	DLL3
	
RPL31P56	
	
PSMD7-DT	
RPL32P15	
RPL21P66	
	
	
ATP11A	ATP11A
ADGRF1	ADGRF1
LPCAT2	LPCAT2
TAF7L	TAF7L
	
VWC2L	VWC2L
EID2B	
NAPGP1	
KRT8P38	
RCBTB2P1	
	
LIPM	LIPM
TDGF1P7	
EID2	EID2
	
	
RPS29P24	
RPS29P25	
POMK	POMK
PNMA8A	
INTS6L	INTS6L
EPB41L5	EPB41L5
	
LINC02126	
LIPN	LIPN
PNMA8B	
CTRB2	
	
	
GAPDHP38	
RNU6-598P	
EEF1A1P39	
	
	
DNM1P17	
GOLGA2P6	
CALM3	CALM3
PIGH	PIGH
RN7SL241P	
MIR7162	
NIFKP1	
	
CCND3P1	
MAP3K8	MAP3K8
	
TERB1	TERB1
CHKB-DT	
	
	
	
	
CCDC178	CCDC178
MAPK8IP2	MAPK8IP2
HNRNPA1P32	
	
	
RN7SL63P	
	
	
	
	
	
UNC93B3	
RPL6P25	
SNRPGP12	
	
PHF20L1	PHF20L1
LINC02421	
	
	
SMNDC1	SMNDC1
	
	
ZFX	
	
OSBPL9P1	
ELF5	ELF5
	
IGFBP6	IGFBP6
	
SRRM1P2	
	
	
Y_RNA	
LINC02568	
LINC00973	
ARG2	ARG2
TRMT11	TRMT11
CYSLTR2	
FAM151B-DT	
NDUFA5P5	
RARRES2P1	
	
	
	
ADAMTS9-AS1	
	
	
LINC01863	
ATP6V0A4	ATP6V0A4
NDST1	NDST1
OXGR1	
ATP8B4	ATP8B4
	
AGGF1P3	
	
PSMD12P1	
	
AGA-DT	
	
FA2H	FA2H
	
DUSP5-DT	
EPHA3	EPHA3
	
VTI1B	VTI1B
HMGB3P5	
MTND6P17	
DUSP5	DUSP5
ARSA	ARSA
LRAT	LRAT
COMMD6	
	
KRT2	KRT2
	
	
	
	
LINC02180	
	
PTGIR	PTGIR
CEP44	CEP44
	
COX7A2P1	
MMP2-AS1	
RNA5SP386	
	
MTPAP	MTPAP
LINC02131	
	
RDH11	RDH11
	
	
KCNK17	KCNK17
	
	
	
	
	
	
PAWR	PAWR
	
DACT3	DACT3
RPS3AP22	
RNF130	RNF130
IRX3	IRX3
RN7SL364P	
MIR320E	
	
Y_RNA	
LRFN1	LRFN1
CRB3	CRB3
THSD1	THSD1
	
SSX1	
	
RPL18P13	
	
PMFBP1	PMFBP1
PAK1	PAK1
PPM1H	PPM1H
COL21A1	COL21A1
	
RNU6-571P	U6
MED28P1	
ACTBP14	
SRGN	SRGN
RNY4P24	
VPS36	VPS36
Metazoa_SRP	
RPS12P17	
ANXA8	
ZNF81	ZNF81
IMPG2	IMPG2
DENND1C	DENND1C
MID2	MID2
	
ARHGAP29	ARHGAP29
ING2	ING2
FAIM2	FAIM2
ENPP2	ENPP2
RDH12	RDH12
	
FSTL5	FSTL5
	
SETP22	
SQSTM1	SQSTM1
NEUROD2	NEUROD2
TMEM169	TMEM169
	
TMEM30CP	
	
RN7SL369P	
RPL21P9	
	
RUFY2	RUFY2
	
RN7SL213P	
CDC6	CDC6
	
	
IGBP1P1	
	
	
RNU7-93P	
SFTA3	
LRRC4	LRRC4
	
SFTA3	
	
	
MTND4P3	
TRBV5-2	
CAPZA1P5	
TMF1	TMF1
	
LIPC-AS1	
MRPL42P4	
CKAP2	CKAP2
LINC02631	
LOXL1	LOXL1
NKX2-1-AS1	
	
XIRP2-AS1	
NCAPG2	NCAPG2
	
RPL23AP29	
PHKBP2	
TMEM191C	
	
RPL29P3	
	
TEX11	TEX11
	
NKX2-8	NKX2-8
TANK-AS1	
E2F3P2	
GLULP6	
RN7SKP257	
	
EHMT1	EHMT1
PAX9	PAX9
	
	
FTH1P20	
	
MED15P5	
	
IGDCC4	IGDCC4
GYPC	GYPC
	
VDAC1P5	
	
SF3B4P1	
PALS1	PALS1
	
	
	
VAT1L	VAT1L
PSMD3	PSMD3
TMBIM6	TMBIM6
	
RAB36	RAB36
ATP6V1D	ATP6V1D
KATNAL2	KATNAL2
	
	
	
	
LINC00500	
	
	
	
LINC02204	
MAF	MAF
	
ARHGAP10	ARHGAP10
	
	
	
ST13P21	
	
	
	
PCYOX1L	PCYOX1L
	
LINC02790	
RPL10P6	
	
	
	
C2orf27A	
TANGO6	TANGO6
	
LCOR	LCOR
	
	
LMAN1L	LMAN1L
TUBB4A	TUBB4A
SLC44A3P1	
VWC2L-IT1	
GAL3ST2	GAL3ST2
	
	
	
MRPS17P3	
H1-0	H1-0
PGM1	
LINC00345	
CLDN5	CLDN5
HSPE1P19	
	
	
	
RPS18P6	
CLUHP10	
MC5R	MC5R
FAM227A	FAM227A
	
	
	
ITGB6	ITGB6
TUBBP11	
	
	
MBD2	MBD2
SPOCK1	SPOCK1
LINC02070	
LINC02077	
SUGT1	SUGT1
KIFBP	KIFBP
TBC1D23	TBC1D23
KLF8P1	
	
	
	
	
IKZF3	IKZF3
CNTNAP4	CNTNAP4
OXCT1-AS1	
LINC02234	
IL4	IL4
RCN1	RCN1
IGSF21	IGSF21
RIMBP3C	
C22orf31	C22orf31
SNORA37	
	
RNA5SP493	
	
GPR174	GPR174
POLI	POLI
PPM1F	PPM1F
MTND5P40	
SEPTIN6	SEPTIN6
MNS1	MNS1
HNRNPA1L2	
DAOA	
RDX	RDX
	
COA7	COA7
	
TNFSF9	TNFSF9
RNPC3-DT	
RPP30	RPP30
	
CLIC4P2	
	
	
GALK2	GALK2
Y_RNA	
DPYD-IT1	
CD70	CD70
OLFML3	OLFML3
TAF11L13	
TAF11L13	
SRP54	SRP54
	
	
LINC02143	
	
NDST1-AS1	
	
	
	
ZIC2	ZIC2
RPL7P50	
MIR6791	
LARS1	LARS1
PPM1F-AS1	
TRIP10	TRIP10
	
LINC00554	
	
NDUFA12P1	
ASNSP3	
TOP3B	TOP3B
RPL15P18	
	
GCLM	GCLM
ZIC5	ZIC5
LNX2	LNX2
	
HSP90AA6P	
	
	
LINC01179	
	
	
	
GALNTL6	GALNTL6
	
NPM1P4	
GSX1	GSX1
TGFBR3	TGFBR3
PLUT	
RNU6-73P	
LETM2	LETM2
PDX1	PDX1
	
RPS27AP11	
POLR1D	POLR1D
	
	
LINC02880	
C18orf54	C18orf54
TOMM70	TOMM70
	
	
MTND2P33	
	
HBS1L	HBS1L
FABP5P12	
ENPP6	ENPP6
MTCO1P6	
	
NAE1	
	
	
NEBL	NEBL
RWDD4	RWDD4
VAV2	VAV2
LIG4	LIG4
SENP7	SENP7
LINC01232	
